project_slug,repository_url,batch_index,commits_scanned,cumulative_commits_scanned,raw_candidate_commits,raw_candidate_changes,retained_commits_before_global_dedup,retained_commits_after_global_dedup,retained_changes_before_global_dedup,retained_changes_after_global_dedup,method_level_changes,class_level_changes,commits_with_multiple_changes,duplicate_changes_removed,empty_commits_removed,format_only_rejection_count,weak_issue_detected,weak_issue_resolved,weak_issue_unresolved,java_parse_success_count,java_parse_failure_count,issue_summary_success_rate,java_parse_success_rate,yield_per_1000_scanned_commits,oldest_commit,newest_commit,scan_status,stop_reason
google_guava,https://github.com/google/guava.git,1,50,50,0,0,0,210,0,482,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1e0561a56c4d140becd64a5369e047e21e51fa7a,9b616d639ed20eaef905097fabf9bebbf8b17d95,partial,
